id,cost,category,name,brand,retail_price,department,sku,distribution_center_id
3517,15.43464,Dresses,"Patty Women Cute O-ring Halter Drape Front Mini Dress Clubwear",Patty,32.98,Women,B5B0DB7F3A77CA4FCF9ECA57AA7181CA,1
3518,30.09162,Dresses,"Anne Klein Women's 1x1 Rib And Flat Bord Dress","Anne Klein",67.47,Women,5401ACFE633E6817B508B84D23686743,2
3519,21.01033,Dresses,"FUNFASH SLIMMING BLACK EMPIRE WAIST COCKTAIL CRUISE DRESS Plus Size Made in USA",Funfash,44.99,Women,1FD7B875D3473501D1B771EBE934CA59,1
3520,4.59420,Dresses,"Allegra K Woman Sheerness Top Cowl Neck Flutter Sleeve Dress Gray L","Allegra K",11.40,Women,6C0958D82A830A02C0718147B1B565C1,9
3521,15.28626,Dresses,"Patty Women Gorgeous Floral Lace Halter Ruched Cocktail Party Mini Dress",Patty,34.98,Women,98AFDCC1EBD85DAA0F1749C5E56B9D8C,1
3522,17.20035,Dresses,"Short Sleeve Sparkling Cowl Neck Casual Evening Long Sweater Fitted Dress S M L","Hot from Hollywood",36.99,Women,EE14C41E92EC5C97B54CF9B74E25BD99,1
3523,7.10862,Dresses,"Allegra K Woman Long Sleeve Baggy Pockets Belted Dress Dark Gray L","Allegra K",15.42,Women,939314105CE8701E67489642EF4D49E8,9
3524,48.38000,Dresses,"Valentina Illusion Dress",Kiyonna,118.00,Women,A9DE093D0622ED782D267FA3F1953228,3
3525,68.44800,Dresses,"maxandcleo Women's Paige Cocktail Dress",maxandcleo,138.00,Women,DA9E6A4A4AECA98588E4DD77CEB37695,10
3526,15.82994,Dresses,"Strapless Sweetheart Bust Waist Ruffle Evening Party Cocktail Peplum Dress S M L","Hot from Hollywood",38.99,Women,0E4F5CC9F4F3F7F1651A6B9F9214E5B1,1
3527,33.99500,Dresses,"KAMALIKULTURE Women's Long Sleeve Side Draped Dress",KAMALIKULTURE,67.99,Women,B87470782489389F344C4FA4CEB5260C,9
3528,19.95780,Dresses,"2B Melina Maxi","2b by bebe",44.95,Women,EAD81FE8CFE9FDA9E4C2093E17E4D024,5
3529,4.81866,Dresses,"Allegra K Lady Floral Prints Elastic Top Flouncing Hem Dress Light Pink XS","Allegra K",10.78,Women,9BDB8B1FAFFA4B3D41779BB495D79FB9,9
3530,43.65900,Dresses,"Evan Picone Women's Chiffon Draped Neck Blouson Sleeve Dress","Evan Picone",99.00,Women,30A0B73609456022AE729282FD9753D4,3
3531,25.92900,Dresses,"AX Paris Strapless Drop Back Jewel Dress",AxParis,64.50,Women,E52AD5C9F751F599492B4F087ED7ECFC,4
3532,30.86559,Dresses,"NoeMie Women Cotton lace panel Dress",NoeMie,69.99,Women,AFAB3E9707435D6B0888B566D7AD3FF8,5
3533,13.09265,Dresses,"London Times Women's Matte Sheath Dress","London Times",32.65,Women,5A9D8BF5B7A4B35F3110DDE8673BDDA2,3
3534,29.99250,Dresses,"AX Paris Sequin Long Sleeve V Front Dress",AxParis,64.50,Women,AA97D584861474F4097CF13CCB5325DA,4
3535,36.63542,Dresses,"Miss Sixty Women's Blaire Dress","Miss Sixty",79.99,Women,B99D193B66A6542917D2B7BEE52C2574,2
3536,19.75506,Dresses,"Sleeveless Rhinestone Empire Waist Sheer Layer Evening Cocktail Party Dress","Hot from Hollywood",39.99,Women,291D43C696D8C3704CDBE0A72ADE5F6C,1
3537,13.63960,Dresses,"National Border Print Dress",National,27.95,Women,416849DA96FB73BEE793E2BF65AE43AC,4
3538,5.55162,Dresses,"Allegra K Woman Stand Collar Accordion Pleats Sleeveless Dress Light Purple L","Allegra K",13.81,Women,1458E7509AA5F47ECFB92536E7DD1DC7,9
3539,23.85600,Dresses,"BCBGMAXAZRIA Women's Hazel Rib Tank Dress",BCBGMAXAZRIA,48.00,Women,142C65E00F4F7CF2E6C4C996E34005DF,3
3540,4.43943,Dresses,"Allegra K Ladies Scoop Neck Sleeveless Sequin Decor Mini Tank Dress Black Beige XS","Allegra K",9.63,Women,8844C5F00372DF2C3C4EE857C2451B45,9
3541,39.75503,Dresses,"Folter Clothing STRAPLESS FOREVER YOURS DRESS in Skull Rose Tattoo Flash Print",Folter,79.99,Women,C5F5C23BE1B71ADB51EA9DC8E9D444A8,4
3542,5.11884,Dresses,"Allegra K Women White Flower Pattern Strapless Above Dress Black XS","Allegra K",10.62,Women,8487E01FBAF43E758C17F86472CBF3E6,9
3543,31.61232,Dresses,"Moonar Chiffon Sweetheart A Line Prom Formal Gown Party Bridesmaid Wedding Dress",Moonar,68.13,Women,196F5641AA9DC87067DA4FF90FD81E7B,5
3544,13.27585,Dresses,"Alki'i Round Yoke Strechy Flare Evening Casual Wedding Midlength Dress (13 prints)",Alki'i,31.99,Women,147EBE637038CA50A1265ABAC8DEA181,1
3545,18.15546,Dresses,"Plus Size Embroidery Print Empire Waist Maxi Dress Blue","eVogues Apparel",39.99,Women,06EE4C5C93A9957C9B1BB3BD89E800C8,5
3546,4.41970,Dresses,"Allegra K Cyan Black Patchwork Sleeveless Mini Dress M for Women","Allegra K",9.65,Women,A8166DA05C5A094F7DC03724B41886E5,9
3547,5.86920,Dresses,"Allegra K Woman Studded Leopard Print Batwing Sleeve Mini Dress Black M","Allegra K",13.40,Women,E6BA70FC093B4CE912D769EDE1CEEBA8,9
3548,32.39595,Dresses,"Tiana B Women's The Perfect Peplum","Tiana B",79.99,Women,50CF0763D8EB871776D4F28B39DEB564,7
3549,6.64972,Dresses,"Collections Etc - Tanya Circles V-Neck Dress","Samanthas Style Shoppe",13.97,Women,DB98DC0DBAFDE48E8F74C0DE001D35E4,6
3550,12.22647,Dresses,"Womens Elegant Short Sleeve V-Neck Wrap Dress",Argenti,26.99,Women,018DD1E07A2DE4A08E6612341BF2323E,7
3551,76.31250,Dresses,"Sofie Women's Cashmere A-Line Dress",Sofie,187.50,Women,ABDEB6F575AC5C6676B747BCA8D09CC2,2
3552,11.15000,Dresses,"Trixxi Juniors Floral Printed Mesh Dress",Trixxi,25.00,Women,7C220A2091C26A7F5E9F1CFB099511E3,2
3553,183.47800,Dresses,"Trina Turk Women's Baroness Dress","Trina Turk",398.00,Women,E250C59336B505ED411D455ABAA30B4D,3
3554,52.51000,Dresses,"Calvin Klein Women's Printed Dress","Calvin Klein",118.00,Women,69B09198D4248B8F24494F27A01367B9,3
3555,24.44200,Dresses,"Suzi Chin Women's Drape Neck Dress","Suzi Chin",50.50,Women,22B1CD168EC628442B3D4DC00FCA434B,3
3556,4.09696,Dresses,"Allegra K Lady Form-fitting Sleeveless Semi Sheer Patchwork Dress Light Blue Light Yellow XS","Allegra K",9.44,Women,656F0DBF9392657EED7FEEFC486781FB,9
3557,39.59200,Dresses,"BCBGeneration Women's Open Back Dress",BCBGeneration,98.00,Women,51DA85A3C3DFA1F360B48852B64218B2,8
3558,18.45801,Dresses,"Super Slimming Sleeveless V Neck Sequin Fitted Mini Event Evening Clubwear Party Mini Dress S M L","Hot from Hollywood",36.99,Women,285A25C17F351708754CDB6D56F3962E,1
3559,4.32411,Dresses,"Allegra K Ladies Corsage Adorn Sleeveless Halter Cocktail Dress Black M","Allegra K",10.47,Women,F11BEC1411101C743F64DF596773D0B2,9
3560,17.11011,Dresses,"Hey Viv ! Retro Rockabilly Polka Dot Halter Dress","Hey Viv !",34.99,Women,0AE1DD3954EE840075DE1395771B6C9C,7
3561,55.08300,Dresses,"bebe Jersey Hi-lo Dress",bebe,129.00,Women,414A7497190EAEF6B5D75D5A6A11AFCF,10
3562,8.91554,Dresses,"VIP Boutique Womens Zip Vest Peplum Dress","VIP BOUTIQUE",19.99,Women,EBF12CB74E96E67E63783D93C534EF27,5
3563,65.39200,Dresses,"Jones New York Women's Printed Elbow Sleeve Front Hip Twisted Dress","Jones New York",134.00,Women,D04D42CDF14579CD294E5079E0745411,3
3564,29.54880,Dresses,"Julian Taylor Women's Abstract Matte Dress","Julian Taylor",64.80,Women,05EDF455CB266CCB3EA3AC2715F87326,5
3565,53.71300,Dresses,"Adrianna Papell Women's Sleeveless Open Back Beaded Gown","Adrianna Papell",128.50,Women,E6E713296627DFF6475085CC6A224464,10
3566,10.27500,Dresses,"D.E.P.T. Women's Romance Maxi Skirt Dress",D.E.P.T.,25.00,Women,6346DC723395E1EE8EF57F4883BE4CB4,9
3567,12.89600,Dresses,"American Apparel Rib Racerback Dress","American Apparel",26.00,Women,DCCAB9BD9E0B69C49302025EFDF19702,8
3568,67.19580,Dresses,"Mother of the Bride Formal Evening Dress #2731","US Fairytailes",159.99,Women,5481B2F34A74E427A2818014B8E103B0,3
3569,37.10250,Dresses,"Suzi Chin Women's Lace Sheath","Suzi Chin",76.50,Women,77C493EC14246D748DB3EE8FCE0092DB,3
3570,25.45761,Dresses,"GREEN DRESS PEASANT LAYER RENAISSANCE - FITS (ONE SIZE) - L XL 1X 2X - G803G LOTUSTRADERS",LOTUSTRADERS,57.99,Women,43B52842663FA6E4100C72751D08DE6F,8
3571,53.01039,Dresses,"Mother of the Bride Formal Evening Dress #2630","US Fairytailes",114.99,Women,F8F5161CF94DF05793592F5FAB95138B,3
3572,42.23800,Dresses,"Legacy Wrap Dress",Kiyonna,98.00,Women,842424A1D0595B76EC4FA03C46E8D755,3
3573,18.01413,Dresses,"Short Sleeve Loose Knit Fitted Turtleneck Sweater Mini Dress Winter Top S M L","Hot from Hollywood",36.99,Women,8BACA01B732CF56F7CE83DF216514363,1
3574,22.34553,Dresses,"Designer White Strapless Long Evening Formal Dress","Hot from Hollywood",49.99,Women,1B9F38268C50805669FD8CAF8F3CC84A,1
3575,41.35600,Dresses,"bebe Cap Sleeve Stripe Dress",bebe,98.00,Women,C9F06BC7B46D0247A91C8FC665C13D0E,10
3576,17.63559,Dresses,"Plus Size Blue Cotton Empire Waist SunDress","eVogues Apparel",39.99,Women,3F647CADF56541FB9513CB63EC370187,5
3577,20.34667,Dresses,"Lindy Bop 'Emmaline' Classy Blue Stretch Bengaline Vintage 1950'S Pinup Pencil Wiggle Evening Party Dress","Lindy Bop",46.99,Women,3E77A14629775492504515DC4B23DEDA,7
3578,5.26264,Dresses,"Allegra K Woman Lace Guipure Overlay Sleeveless Stand Collar Dress Black M","Allegra K",12.56,Women,252A3DBAEB32E7690242AD3B556E626B,9
3579,159.83951,Dresses,"Parker Women's Striped Dress",Parker,355.99,Women,0D441DE75945E5ACBC865406FC9A2559,7
3580,5.65196,Dresses,"VIP Womens Ladies Belted Pleated Skater Party Dress",VIP,13.99,Women,630B7D8DD49A0BAB667498F287D68C16,1
3581,24.54509,Dresses,"Hot Leopard Halter Evening Gown Sexy Long Maxi Dress","Hot from Hollywood",49.99,Women,67606D48E361CE176CA71FD54FCF4286,1
3582,64.91300,Dresses,"Jones New York Women's Chiffon Tie Neck Zip Front Chemise","Jones New York",139.00,Women,9D684C589D67031A627AD33D59DB65E5,3
3583,10.92500,Dresses,"Wrapper Cap-Sleeve Scoop-Neck Maxi Dress",Wrapper,25.00,Women,69EBA34671B3EF1EF38EE85CAAE6B2A1,2
3584,67.41500,Dresses,"Jones New York Women's Matte Jersey Double Peplum Dress","Jones New York",139.00,Women,565767EB96D87D0D3AF8DFB332C2003F,3
3585,7.12623,Dresses,"Allegra K Woman Scoop Neck Asymmetric Hem Blouse w Tank Dress Black M","Allegra K",15.13,Women,2668A7105966CAE6E23901495176B8F9,9
3586,27.20154,Dresses,"Folter Clothing BRIDGET BOMBSHELL DRESS in Black & White Polka Dots",Folter,60.99,Women,224E5E49814CA908E58C02E28A0462C1,4
3587,84.39578,Dresses,"Nicole Miller Women's Matte Jersey Blousson Sleeve Dress","Nicole Miller",199.99,Women,ABA53DA2F6340A8B89DC96D09D0D0430,4
3588,151.12500,Dresses,"Nicole Miller Women's Reverse Stretch Charmeuse Boat Neck Dress","Nicole Miller",375.00,Women,C2964CAAC096F26DB222CB325AA267CB,4
3589,22.22627,Dresses,"Lindy Bop Glamourous Vintage 1950's Marilyn Monroe Style Gold Satin Pencil Wiggle Dress","Lindy Bop",46.99,Women,A385D7D1E52D89D1A445FAA37F5B5307,7
3590,5.07936,Dresses,"Allegra K Ladies Stretchy Waistband Bowknot Decor Scoop Neck Chiffon Dress Khaki Color L","Allegra K",11.44,Women,DA6EA77475918A3D83C7E49223D453CC,9
3591,32.77500,Dresses,"Ever Pretty Women's Ella Classic Long Dress",Ever-Pretty,69.00,Women,9001CA429212011F4A4FDA6C778CC318,8
3592,4.27386,Dresses,"Allegra K Women Sexy Pullover Strapless Tube Mini Dress Dark Blue XS","Allegra K",9.78,Women,69F357FCC8E6D119F3D95F33CEDB5915,9
3593,46.15800,Dresses,"Neon Buddha Women's Shanghai Dress","Neon Buddha",98.00,Women,CDD0500DC0EF6682FA6EC6D2E6B577C4,1
3594,8.58048,Dresses,"Allegra K Woman Zipper Back Tank Dress Yellow XS w a Waist Belt","Allegra K",17.44,Women,DCE8AF15F064D1ACCB98887A21029B08,9
3595,19.30071,Dresses,"KH1 FUNFASH APPLE RED 3/4 SLEEVE EMPIRE WAIST COCKTAIL DRESS NEW Plus Size Made in USA",Funfash,44.99,Women,C0E8517B1FE0B5270F3F41D4B56D6118,1
3596,9.55522,Dresses,"One-size-fits-most Tube Dress/Coverup with African Print",Alki'i,19.99,Women,52C409F1571F500E28F490A302A12540,1
3597,5.00650,Dresses,"Allegra K Women Scoop Neck Cut out Shoulder Half Sleeve Mini Dress Dark Blue L","Allegra K",11.78,Women,B89C30965EBC74912DE879F22DA62DBF,9
3598,50.69400,Dresses,"Evan Picone Women's Velvet and Taffeta Bow Waisted Dress","Evan Picone",119.00,Women,6A450490F238B4DDFF085D66A916A206,3
3599,19.09050,Dresses,"Roxy Juniors Juniper V-Neck Dress",Roxy,44.50,Women,E7E69CDF28F8CE6B69B4E1853EE21BAB,2
3600,23.09538,Dresses,"FUNFASH BLACK 3/4 SLEEVES EMPIRE WAIST COCKTAIL DRESS NEW Plus Size Made in USA",Funfash,49.99,Women,8D7628DD7A710C8638DBD22D4421EE46,1
3601,18.60000,Dresses,"American Apparel Cotton Spandex Jersey Double U-Neck Dress","American Apparel",40.00,Women,62E7F2E090FE150EF8DEB4466FDC81B3,8
3602,29.63104,Dresses,"Rebecca Minkoff Women's Ponte Lori Dress","Rebecca Minkoff",59.74,Women,228B25587479F2FC7570428E8BCBABDC,1
3603,6.89169,Dresses,"Womens Boobtube Knot Bow Maxi Long Dress MTC",MTC,15.99,Women,6A8018B3A00B69C008601B8BECAE392B,4
3604,19.38849,Dresses,"Patty Women Stunning Faux Denim Collared V-Neck Mini Dress",Patty,42.99,Women,C254E7753095807E1CCA159E48ECEB21,1
3605,15.08500,Dresses,"Hurley Juniors Featherweight Mesh Strappy Dress",Hurley,35.00,Women,A05D886123A54DE3CA4B0985B718FB9B,1
3606,36.34400,Dresses,"BCBGeneration Women's One Sleeve Cut Out Dress",BCBGeneration,88.00,Women,774B0E07753B0B94D1A1C5B0543B5FE1,8
3607,37.36200,Dresses,"BCBGeneration Women's Off Shoulder Dress",BCBGeneration,78.00,Women,967990DE5B3EAC7B87D49A13C6834978,8
3608,27.19900,Dresses,"Ever Pretty Women's Bliss Strapless Short Dress",Ever-Pretty,59.00,Women,60A0575EE6CE460E1D86C0E9D281C4F1,8
3609,7.21630,Dresses,"Allegra K Women Scoop Neck Short Sleeve Stretchy Mid Calf Dress Heather Gray S","Allegra K",15.86,Women,649A066D415BDDA4CE2A7088292645E0,9
3610,159.97500,Dresses,"Robert Rodriguez Women's Long Sleeve Fitted Pencil Dress","Robert Rodriguez",395.00,Women,F95EC3DE395B4BCE25B39EF6138DA871,3
3611,24.54509,Dresses,"DESIGNER LEOPARD STRAPLESS OCCASION DRESS PARTY NEW MAXI GOWN","Hot from Hollywood",49.99,Women,4CF33E18EDE11B79827BC78B7F2075AE,1
3612,42.72000,Dresses,"Jones New York Women's Bloussant Sleeve Printed Dress","Jones New York",89.00,Women,D87CA511E2A8593C8039EF732F5BFFED,3
3613,20.19596,Dresses,"FUNFASH SMOKEY BLUE 3/4 SLEEVES WRAP COCKTAIL CRUISE DRESS Plus Size 1X XL 16 Womens New Made in USA",Funfash,49.99,Women,C4FA7AECEDAC73641320D24D5BF3BF38,1
3614,5.96721,Dresses,"Allegra K Women Striped Detail Cap Sleeve Trendy Pullover Mini Dress White M","Allegra K",13.47,Women,6ADD07CF50424B14FDF649DA87843D01,9
3615,19.25952,Dresses,"Hey Viv ! 50s Retro Style Party Dress - Black Satin","Hey Viv !",42.99,Women,D8C9D05EC6E86D5BBAD7A2F88A1701D0,7
3616,6.49520,Dresses,"Allegra K Woman U Neck Stretchy Backless Irregular Hem Dress Black White M","Allegra K",14.12,Women,78D69F40906679A976DC4D45CEBFFBE6,9
3617,36.44514,Dresses,"Danny & Nicole Women's Stripe Jacket Dress","Danny & Nicole",74.99,Women,DB68512896941514A089C37392F0683B,9
3618,3.93855,Dresses,"Allegra K Woman Cowl Neck Stripe Bare Back Mini Dress Blue Black S","Allegra K",8.47,Women,4DA9D7B6D119DB4D2D564A2197798380,9
3619,27.31700,Dresses,"bebe Back Cutout Shine Bodycon Dress",bebe,59.00,Women,820E694038FADBF9B60B834215B46FDB,10
3620,29.63100,Dresses,"Quiksilver Elbow Patcher Crew Sweatshirt - Women's",Quiksilver,59.50,Women,4BAF54F36935058BCC696FCEF3F4689B,9
3621,56.06400,Dresses,"Calvin Klein Women's Ponte Polyesterester Career Dress","Calvin Klein",128.00,Women,C5B270A763686E776039618CC709F3A6,3
3622,58.05000,Dresses,"D.E.P.T. Women's Sweater Dress",D.E.P.T.,129.00,Women,856B503E276CC491E7E6E0AC1B9F4B17,9
3623,10.25000,Dresses,"Trixxi Juniors Crepe De Chene Stripe Dress",Trixxi,25.00,Women,ECDCD675B3A4CBB5578BAF72F255EC21,2
3624,60.15000,Dresses,"Vince Camuto Women's Peplum Sheath Dress","Vince Camuto",150.00,Women,5EE0070C40A7C781507B38C59C3EB8D4,1
3625,28.56000,Dresses,"Connected Apparel Colorblock Dolman Sweater Dress",Connected,60.00,Women,DD7970532BFA1449085B8F43FC39A7D5,9
3626,4.20462,Dresses,"Allegra K Lady Stripes Stretchy Dolman Sleeve Loose Upper Dress Dark Red XS","Allegra K",9.87,Women,0EE8B85A85A49346FDFF9665312A5CC4,9
3627,26.23720,Dresses,"Jessica Simpson Women's Bow Bodice Sundress","Jessica Simpson",58.96,Women,2BF283C05B601F21364D052CA0EC798D,4
3628,29.16840,Dresses,"eloquii Draped One Shoulder Dress",eloquii,65.40,Women,3E524BF740DC8CFD3F49BD3E96DAEE6E,3
3629,10.07500,Dresses,"Wrapper Juniors Sleeveless V-Neck Dress",Wrapper,25.00,Women,1305F6C705349316360C3CCFE7CFE847,2
3630,56.63528,Dresses,"maxandcleo Women's Kathy Dress",maxandcleo,119.99,Women,1A551829D50F1400B0DAB21FDD969C04,10
3631,61.96200,Dresses,"Jax Women's Crochet Dress",Jax,138.00,Women,FD4C2DC64CCB8496E6F1F94C85F30D06,8
3632,31.51902,Dresses,"Jessica Howard Women's Rosy Mob Jacket Dress","Jessica Howard",71.31,Women,398475C83B47075E8897A083E97EB9F0,3
3633,4.49224,Dresses,"Allegra K Lady Scoop Neck Short Sleeve Mini Dress Khaki Blue XS","Allegra K",9.32,Women,ACF922154627F6788918F03C42B123CD,9
3634,134.80800,Dresses,"Trina Turk Women's Inga Dress","Trina Turk",328.00,Women,E2EABAF96372E20A9E3D4B5F83723A61,3
3635,10.91250,Dresses,"Curve Appeal Cowl Neck Long Cap Sleeve Sweater with Elastic Belt","Curve Appeal",24.25,Women,A098B2EB3138551138D127925D092D67,8
3636,27.54000,Dresses,"Gabby Skye Women's Social Sequin Surplus Front Dress","Gabby Skye",64.80,Women,48042B1DAE4950FEF2BD2AAFA0B971A1,1
3637,39.77600,Dresses,"Kensie Women's Sequin Jersey Dress",Kensie,88.00,Women,CAE82D4350CC23ACA7FC9AE38DAB38AB,2
3638,45.59544,Dresses,"Mother of the Bride Formal Evening Dress #27837","US Fairytailes",99.99,Women,895DAA408F494AD58006C47A30F51C1F,3
3639,47.89521,Dresses,"Jessica Howard Women's 1 Piece Long Sleeve Surplus Bodice Ruched Waist Dress","Jessica Howard",99.99,Women,BA304F3809ED31D0AD97B5A2B5DF2A39,3
3640,41.58000,Dresses,"Ever Pretty Women's Duchess Lace Long Dress",Ever-Pretty,99.00,Women,4F11B55F57612F06FE9638B99F6C66E6,8
3641,29.89992,Dresses,"Lilly Pulitzer Women's Davie Dress","Lilly Pulitzer",60.04,Women,22C5A901070D1C2AD33E821D071AE97E,9
3642,33.61500,Dresses,"Calvin Klein Women's Fit N Flare Dress","Calvin Klein",81.00,Women,300D1539C3B6AA1793B5678B857732CF,3
3643,15.83520,Dresses,"Plus size Striped Dress Skirt Black","eVogues Apparel",32.99,Women,7AE11AF20803185120E83D3CE4FB4ED7,5
3644,11.07500,Dresses,"A. Byer Juniors Strapless Stripe Pleated Bodice Dress","A. Byer",25.00,Women,8A057268A74A5F1201285AA667585E15,1
3645,21.62040,Dresses,"eloquii Ruched Colorblock Dress",eloquii,51.60,Women,D0AA518D4D3BFC721AA0B8AB4EF32269,3
3646,12.62579,Dresses,"Sexy Slimming Stretch Strapless Fitted Tube Top Cocktail Mini Dress","Hot from Hollywood",29.99,Women,B5A1D925221B37E2E399F7B319038BA0,1
3647,16.48029,Dresses,"Plus size Sexy Black Single Shoulder Mini Dress","eVogues Apparel",34.99,Women,0D8080853A54F8985276B0130266A657,5
3648,18.74415,Dresses,"2B Mila Studded Ponte Dress","2b by bebe",44.95,Women,CFF02A74DA64D145A4AED3A577A106AB,5
3649,108.91500,Dresses,"laundry BY SHELLI SEGAL Women's Pleated Jersey and Sequin Dress","laundry by SHELLI SEGAL",265.00,Women,49C0FA7F96AA0A5FB95C62909D5190A6,1
3650,28.47690,Dresses,"Jessica Howard Women's Ditsy 3/4 Sleeve Jacket Dress","Jessica Howard",59.70,Women,45CEF8E5B9570959BD9FEAACAE2BF38D,3
3651,22.74545,Dresses,"Designer Long Evening Rhinestone Prom Party Gown","Hot from Hollywood",49.99,Women,C203E4A1BDEF9372CB9864BFC9B511CC,1
3652,49.44200,Dresses,"Max and Cleo Women's Julia City Dress",maxandcleo,118.00,Women,E1021D43911CA2C1845910D84F40AEAE,10
3653,17.36250,Dresses,"Alice & Trixie Women's Long Astrid Dress","Alice & Trixie",37.50,Women,2DA6CC4A5D3A7EE43C1B3AF99267ED17,1
3654,32.07033,Dresses,"Karen Kane Women's Button Up Shirred Dress","Karen Kane",69.87,Women,CF88118AA2BA88DE549D08038AE76606,4
3655,5.52925,Dresses,"Allegra K Ladies Elastic Waist Flower Shirred Flounce Off Shoulder Dress Black M","Allegra K",13.01,Women,310CC7CA5A76A446F85C1A0D641BA96D,9
3656,50.15000,Dresses,"Kensie Women's Brocade Dress",Kensie,118.00,Women,14678DB82874F1456031FCC05A3AFAF6,2
3657,5.57540,Dresses,"Allegra K Ladies Zipper Neck Long Batwing Sleeve Dress Black","Allegra K",12.20,Women,A22D33B4A00C165507A61F3BED4B5149,9
3658,28.44252,Dresses,"Jones New York Women's Cargo Shirt Dress","Jones New York",67.24,Women,30A237D18C50F563CBA4531F1DB44ACF,3
3659,39.71000,Dresses,"BB Dakota Juniors Parley","BB Dakota",95.00,Women,07845CD9AEFA6CDE3F8926D25138A3A2,8
3660,21.91965,Dresses,"AGB Women's Short Sleeve Cowl Necked Sweater Dress",AGB,50.39,Women,9627C45DF543C816A3DDF2D8EA686A99,1
3661,4.84512,Dresses,"Allegra K Woman V Neck Elastic Waist Leopard Print Chiffon Dress Coffee Color M","Allegra K",11.76,Women,E761813F83DFC86FA1C6E0DA5510C3B8,9
3662,129.60000,Dresses,"Eva Franco Women's Alexa V-Neck Dress","Eva Franco",270.00,Women,2B346A0AA375A07F5A90A344A61416C4,8
3663,4.38471,Dresses,"Allegra K Ladies OL Pink Sleeveless Round Neck Mini Tank Dress XS","Allegra K",9.27,Women,DDF9029977A61241841EDEAE15E9B53F,9
3664,9.85507,Dresses,"Casual Chic Short Sleeve Button Up Pocket A Line Mini Bow Tie Shirt Dress S M L","Hot from Hollywood",19.99,Women,B67FB3360AE5597D85A005153451DD4E,1
3665,4.75251,Dresses,"Allegra K Ladies Pullover Round Neck Sleeveless Mesh upper Mini Dress M","Allegra K",11.13,Women,6915849303A3FE93657587CB9C469F00,9
3666,37.03537,Dresses,"Miss Sixty Women's Marilyn Dress","Miss Sixty",79.99,Women,1EA97DE85EB634D580161C603422437F,2
3667,5.32440,Dresses,"Allegra K Women Scoop Neck Ruffled Short Sleeve Chiffon Dress w Belt White XS","Allegra K",10.80,Women,F095CEDD23B99F1696FC8CAECBCF257E,9
3668,16.49754,Dresses,"Sexy Cocktail Party Clubwear Fitted Hot Prom Mini Dress S M L","Hot from Hollywood",36.99,Women,1D2A48C55F6F10010887CC7D849469A1,1
3669,21.14550,Dresses,"Lindy Bop 'Wynona' Chic Vintage 1950's Secretary Style Black Pencil Wiggle Dress","Lindy Bop",46.99,Women,E1228BE46DE6A0234AC22DED31417BC7,7
3670,57.11200,Dresses,"BCBGeneration Women's Long Sleeve Surplus Dress",BCBGeneration,118.00,Women,77EC6F21C85B637CC42BB997841E11A6,8
3671,18.82772,Dresses,"Lindy Bop 'Dolores' Red Vintage 1950'S Sweetheart Neckline Pinup Pencil Party Evening Wiggle Dress","Lindy Bop",43.99,Women,54EBDFBBFE6C31C39AABA9A1EE83860A,7
3672,77.73600,Dresses,"Jax Women's Tucked Front Dress",Jax,158.00,Women,F3C89B7BE367AA4246F90AA007EFE525,8
3673,42.85600,Dresses,"Armani Exchange Seamed Mini Dress","A:X Armani Exchange",88.00,Women,740A02D0786A4239A62076F650CD26DA,8
3674,30.91908,Dresses,"Calvin Klein Women's Color Block Dress","Calvin Klein",72.58,Women,F35FD567065AF297AE65B621E0A21AE9,3
3675,12.27500,Dresses,"Tiana B Women's The Waterfall Chiffon Dress","Tiana B",25.00,Women,845F3CB43A07259B2E4724DFA5C5C0D1,7
3676,11.82600,Dresses,"American Apparel Fine Jersey Stripe T Dress","American Apparel",27.00,Women,11338326597D14A1F7C745853F4D50A8,8
3677,107.63586,Dresses,"Ball Gown Strapless Formal Prom Wedding Dress #2714","US Fairytailes",259.99,Women,71D7232B9FED020CA23729017873089E,3
3678,52.89540,Dresses,"Formal Cocktail Party Short Prom Dress #2622","US Fairytailes",114.99,Women,2151B4C76B4DCB048D06A5C32942B6F6,3
3679,170.01600,Dresses,"Parker Women's Cap Sleeve Beaded Dress",Parker,352.00,Women,74791EDF1F8E8B8289A5067737630874,7
3680,37.52500,Dresses,"Jax Women's Satin and Lace Dress",Jax,79.00,Women,2122C699D5E3D2FA6690771845BD7904,8
3681,123.27540,Dresses,"HALSTON HERITAGE Women's Sleeveless Mock Neck Dress","Halston Heritage",267.99,Women,9426C311E76888B3B2368150CD05F362,1
3682,18.95630,Dresses,"AGB Women's Striped Long Sleeve Sweater Dress With Sash",AGB,45.35,Women,898AEF0932F6AAECDA27ABA8E9903991,1
3683,12.42500,Dresses,"Wrapper V-Back Blouse Jersey Dress",Wrapper,25.00,Women,ACB5D1120B8A0B8D3D97905BA9A72DC4,2
3684,38.10400,Dresses,"Bcbgeneration women's Red Ruffle Dress",BCBGeneration,88.00,Women,C90E274D55309DB944076AFB3FF9C391,8
3685,48.26080,Dresses,"maxandcleo Women's Sabrina Cocktail Dress",maxandcleo,97.30,Women,55A0DF4B5A1786CD13A7A8DE759859D4,10
3686,16.30534,Dresses,"Plus Size Wrap Dress Black","eVogues Apparel",34.99,Women,DC727151E5D55DDE1E950767CF861CA5,5
